Course_ID,Course_Name,Department,Module,Lesson_Title,Content_Word_Count,Sentence_Count,Readability_Score,Grammar_Score,Learning_Objective_Match,Student_Rating,Completion_Rate,Feedback_Count,Reading_Time_Minutes,Publish_Date,Author,Difficulty_Level,Overall_Quality,Quality_Index,Performance,Completion_Status,Grammar_Category,Readability_Category
C1140,DBMS,AI&DS,Advanced,Lesson 9,4758,152.0,93.9,43.2,100.0,3.7,30.3,1035,79,2023-04-07,Dr. Kumar,Medium,Poor,62.535000000000004,Average,Needs Attention,Average,Easy
C1141,Data Structures,CSE,Basics,Lesson 25,4760,228.0,56.5,100.0,50.3,4.0,63.8,297,84,2025-03-06,Unknown,,good,75.885,Good,In Progress,Excellent,Hard
C1142,Machine Learning,AI&DS,Basics,Lesson 3,2796,127.0,0.0,78.9,72.9,3.7,62.0,19,84,2024-08-19,Dr Ravi,Medium,Poor,54.324999999999996,Average,In Progress,Good,Hard
C1143,DBMS,AI&DS,Project,Lesson 2,2171,211.0,98.4,76.2,0.0,5.0,92.0,92,83,2024-01-01,Prof. Meena,Easy,Good,92.05000000000001,Excellent,Completed,Good,Easy
C1144,Web Development,IT,Project,Lesson 19,3595,95.0,81.1,75.3,46.0,1.2,74.5,1251,33,2025-06-05,Dr. Kumar,Easy,Average,61.199999999999996,Poor,In Progress,Good,Easy
C1145,DBMS,IT,Intermediate,Lesson 25,3456,161.0,99.1,60.4,64.1,1.1,66.3,527,78,2024-01-01,Dr Ravi,Medium,Poor,59.73499999999999,Poor,In Progress,Average,Easy
C1146,Web Development,CSE,Basics,Lesson 1,4041,117.0,90.9,78.5,99.0,4.8,55.9,1096,44,2023-08-21,Dr. Kumar,Medium,Average,82.33000000000001,Excellent,Needs Attention,Good,Easy
C1147,Machine Learning,AI&DS,Advanced,Lesson 19,100,139.0,87.8,40.4,55.9,3.6,60.9,0,22,2024-10-28,Unknown,hard,good,65.82999999999998,Average,In Progress,Average,Easy
C1148,Java Programming,AI&DS,Basics,Lesson 4,3912,12.0,96.6,51.6,85.8,1.9,99.9,52,34,2024-08-31,Dr. Kumar,hard,Good,68.43,Poor,Completed,Average,Easy
C1149,Web Development,AI&DS,Basics,Lesson 13,538,251.0,95.4,68.8,57.0,5.0,85.3,1454,59,2024-01-01,Dr Ravi,,Good,88.11000000000001,Excellent,In Progress,Average,Easy
C1150,DBMS,IT,Basics,Lesson 16,4018,49.0,79.5,94.1,67.4,1.2,74.5,54,63,2024-01-01,Prof.Priya,,Poor,65.5,Poor,In Progress,Excellent,Medium
C1151,Machine Learning,AI&DS,Introduction,Lesson 3,4637,279.0,77.7,99.9,68.9,2.9,51.4,244,89,2023-03-23,Prof. Meena,Easy,Good,72.08,Poor,Needs Attention,Excellent,Medium
C1152,Python Programming,IT,Basics,Lesson 20,100,278.0,55.4,65.7,93.2,4.2,79.1,214,17,2024-12-18,Dr. Kumar,Hard,Poor,71.295,Good,In Progress,Average,Hard
C1153,AI Fundamentals,AI&DS,Intermediate,Lesson 5,4559,271.0,100.0,64.5,85.0,2.4,90.7,391,24,2024-01-01,Prof. Meena,Hard,good,73.66499999999999,Poor,Completed,Average,Easy
C1154,DBMS,ECE,Advanced,Lesson 2,1193,11.0,35.1,99.7,83.7,4.9,62.9,1472,37,2024-01-01,Dr Ravi,Easy,Excellent,75.68,Excellent,In Progress,Excellent,Hard
C1155,AI Fundamentals,AI&DS,Project,Lesson 10,4750,224.0,55.0,98.4,70.2,2.7,53.8,1136,67,2024-01-01,Unknown,Medium,good,65.31,Poor,Needs Attention,Excellent,Hard
C1156,Machine Learning,AI&DS,Intermediate,Lesson 14,3215,16.0,59.8,100.0,0.0,0.4,100.0,405,88,2024-01-01,Dr Ravi,,Good,62.349999999999994,Poor,Completed,Excellent,Hard
C1157,Data Structures,CSE,Basics,Lesson 13,686,283.0,90.4,98.6,81.1,0.3,74.2,808,51,2024-01-01,Dr. Kumar,hard,Good,63.89,Poor,In Progress,Excellent,Easy
C1158,DBMS,ECE,Basics,Lesson 17,4902,225.0,68.5,63.4,67.8,2.7,60.0,369,21,2024-01-01,Unknown,Hard,Poor,61.175,Poor,In Progress,Average,Medium
C1159,Machine Learning,CSE,Basics,Lesson 9,2463,238.0,62.9,65.0,64.2,2.1,35.1,404,59,2025-01-16,Prof. Meena,Medium,Excellent,51.595000000000006,Poor,Needs Attention,Average,Medium
C1160,Python Programming,AI&DS,Basics,Lesson 25,100,128.0,85.4,97.7,69.7,4.7,74.4,539,80,2024-01-01,Dr Ravi,Hard,Good,88.85499999999999,Excellent,In Progress,Excellent,Easy
C1161,Data Structures,CSE,Basics,Lesson 24,3532,225.0,49.1,92.6,86.2,4.8,52.0,1010,33,2024-01-01,Prof. Meena,,Average,74.625,Excellent,Needs Attention,Excellent,Hard
C1162,Python Programming,IT,Basics,Lesson 11,4933,180.0,70.7,74.5,100.0,5.0,100.0,37,15,2025-05-25,Dr. Kumar,,Average,86.3,Excellent,Completed,Average,Medium
C1163,Web Development,IT,Intermediate,Lesson 21,3266,182.0,95.4,60.2,0.0,5.0,70.9,1407,23,2024-01-01,Unknown,Medium,Good,83.08000000000001,Excellent,In Progress,Average,Easy
C1164,DBMS,CSE,Basics,Lesson 2,635,121.0,76.7,58.8,42.9,3.7,66.2,1007,62,2024-01-01,Dr. Kumar,Easy,Excellent,69.315,Average,In Progress,Average,Medium
C1165,Web Development,AI&DS,Intermediate,Lesson 10,1546,32.0,54.9,52.1,76.8,1.9,71.0,924,23,2024-01-01,Prof.Priya,Easy,Average,52.35,Poor,In Progress,Average,Hard
C1166,DBMS,CSE,Advanced,Lesson 2,1991,272.0,96.4,72.6,56.9,1.3,52.2,1219,77,2023-08-16,Dr. Kumar,Hard,Excellent,60.489999999999995,Poor,Needs Attention,Average,Easy
C1167,DBMS,AI&DS,Basics,Lesson 14,2070,145.0,85.0,100.0,47.8,0.8,84.7,1497,18,2025-06-07,Unknown,hard,Average,67.99,Poor,In Progress,Excellent,Easy
C1168,DBMS,CSE,Intermediate,Lesson 7,4525,164.0,97.5,93.6,80.8,2.2,100.0,212,73,2023-01-29,Dr Ravi,Hard,Poor,80.975,Poor,Completed,Excellent,Easy
C1169,DBMS,CSE,Basics,Lesson 2,3802,287.0,39.6,78.5,63.7,2.8,100.0,1024,9,2025-04-04,Unknown,Medium,good,66.32499999999999,Poor,Completed,Good,Hard
C1170,Data Structures,AI&DS,Intermediate,Lesson 2,674,195.0,59.5,100.0,82.7,4.2,73.5,495,17,2024-01-01,Dr. Kumar,Hard,Poor,79.775,Good,In Progress,Excellent,Hard
C1171,Machine Learning,CSE,Introduction,Lesson 13,2115,70.0,74.4,93.8,57.8,5.0,41.2,607,1,2024-01-01,Prof. Meena,Medium,Average,80.29,Excellent,Needs Attention,Excellent,Medium
C1172,Java Programming,AI&DS,Project,Lesson 19,3690,181.0,44.4,93.0,38.5,2.0,85.5,810,37,2025-05-26,Dr. Kumar,hard,Excellent,63.45,Poor,In Progress,Excellent,Hard
C1173,Web Development,ECE,Intermediate,Lesson 18,4268,144.0,43.7,46.9,51.4,0.6,65.1,26,21,2023-07-15,Unknown,Easy,Poor,39.269999999999996,Poor,In Progress,Average,Hard
C1174,Data Structures,ECE,Advanced,Lesson 2,768,280.0,65.7,40.6,73.9,3.7,61.5,793,71,2024-04-02,Unknown,,Good,61.075,Average,In Progress,Average,Medium
C1175,Java Programming,AI&DS,Basics,Lesson 9,712,75.0,47.5,50.9,70.3,0.6,85.1,554,65,2024-01-01,Prof.Priya,Hard,Excellent,45.22,Poor,In Progress,Average,Hard
C1176,Machine Learning,AI&DS,Basics,Lesson 22,889,91.0,95.0,100.0,95.0,1.8,90.7,1096,86,2024-01-01,Prof.Priya,,good,77.69,Poor,Completed,Excellent,Easy
C1177,AI Fundamentals,AI&DS,Project,Lesson 15,1295,209.0,95.4,78.5,92.2,2.4,86.8,1233,88,2025-06-04,Dr Ravi,Hard,Excellent,75.235,Poor,In Progress,Good,Easy
C1178,DBMS,AI&DS,Basics,Lesson 13,1468,247.0,69.7,54.8,47.5,2.6,43.3,191,67,2024-08-22,Unknown,Medium,Excellent,55.38499999999999,Poor,Needs Attention,Average,Medium
C1179,Machine Learning,AI&DS,Basics,Lesson 16,3567,34.0,56.8,100.0,49.4,0.0,64.2,118,85,2025-03-19,Dr. Kumar,,Excellent,52.040000000000006,Poor,In Progress,Excellent,Hard
C1180,Machine Learning,AI&DS,Intermediate,Lesson 22,3442,199.0,46.6,79.0,43.9,4.0,63.7,226,70,2024-01-01,Prof. Meena,Hard,Poor,68.14,Good,In Progress,Good,Hard
C1181,Data Structures,AI&DS,Advanced,Lesson 12,690,59.0,91.5,68.1,78.1,1.0,81.6,1169,1,2025-04-27,Unknown,Medium,Excellent,62.22,Poor,In Progress,Average,Easy
C1182,Python Programming,IT,Advanced,Lesson 4,2740,241.0,89.1,41.8,100.0,0.6,42.1,1059,36,2024-07-12,Unknown,Easy,Good,44.745,Poor,Needs Attention,Average,Easy
C1183,AI Fundamentals,IT,Advanced,Lesson 2,939,99.0,77.2,90.5,100.0,1.3,74.9,801,8,2025-02-25,Dr. Kumar,hard,Good,64.705,Poor,In Progress,Excellent,Medium
C1184,Web Development,IT,Basics,Lesson 2,1775,128.0,46.0,65.6,51.1,4.8,35.7,1128,54,2024-01-01,Prof.Priya,,Poor,63.839999999999996,Excellent,Needs Attention,Average,Hard
C1185,Data Structures,AI&DS,Introduction,Lesson 18,3877,34.0,51.6,71.6,54.7,3.1,46.5,1133,41,2024-05-05,Dr Ravi,,good,58.7,Average,Needs Attention,Average,Hard
C1186,Data Structures,AI&DS,Basics,Lesson 11,2588,7.0,100.0,100.0,77.3,3.4,81.3,273,69,2023-08-10,Prof. Meena,Medium,Excellent,86.66000000000001,Average,In Progress,Excellent,Easy
C1187,Web Development,AI&DS,Intermediate,Lesson 6,1765,126.0,79.6,85.0,63.6,1.4,77.1,349,70,2024-10-05,Unknown,Hard,good,64.97,Poor,In Progress,Good,Medium
C1188,Python Programming,AI&DS,Basics,Lesson 11,1765,,67.3,80.5,48.2,0.6,41.6,777,8,2024-01-01,Prof. Meena,,Good,48.87,Poor,Needs Attention,Good,Medium
C1189,Java Programming,IT,Introduction,Lesson 13,1931,111.0,99.4,48.8,100.0,0.5,93.9,512,27,2024-01-01,Dr. Kumar,Medium,Poor,58.83,Poor,Completed,Average,Easy
C1190,Machine Learning,IT,Intermediate,Lesson 6,4166,120.0,100.0,98.3,62.7,4.9,76.3,513,59,2024-03-06,Unknown,,Good,94.235,Excellent,In Progress,Excellent,Easy
C1191,DBMS,AI&DS,Project,Lesson 23,2943,207.0,83.3,84.4,45.6,4.5,76.7,777,6,2025-03-04,Prof.Priya,Easy,Excellent,84.265,Excellent,In Progress,Good,Easy
C1192,AI Fundamentals,ECE,Basics,Lesson 3,4811,206.0,42.5,100.0,82.5,3.5,77.9,773,1,2024-01-01,Unknown,Hard,Good,72.205,Average,In Progress,Excellent,Hard
C1193,Web Development,ECE,Basics,Lesson 11,750,265.0,84.2,63.1,79.9,2.6,43.7,1491,87,2024-01-01,Unknown,,Good,61.165,Poor,Needs Attention,Average,Easy
C1194,Python Programming,ECE,Project,Lesson 16,1105,8.0,84.6,69.7,100.0,1.5,55.7,761,22,2024-01-01,Dr. Kumar,,Good,58.715,Poor,Needs Attention,Average,Easy
C1195,AI Fundamentals,AI&DS,Advanced,Lesson 15,3251,5.0,41.0,66.6,51.3,2.3,96.5,668,22,2024-06-19,Dr Ravi,Easy,Average,60.0,Poor,Completed,Average,Hard
C1196,Web Development,ECE,Basics,Lesson 8,3801,144.0,91.5,54.2,85.7,1.0,36.3,1129,48,2024-01-01,Unknown,Hard,Good,49.684999999999995,Poor,Needs Attention,Average,Easy
C1197,Web Development,IT,Introduction,,1068,178.0,53.1,42.3,67.0,5.0,42.5,1496,45,2024-07-29,Prof.Priya,Easy,Good,62.35,Excellent,Needs Attention,Average,Hard
C1198,Web Development,AI&DS,Intermediate,Lesson 25,4505,299.0,87.0,40.7,85.8,3.4,77.0,664,74,2024-01-01,Prof. Meena,Medium,Excellent,67.72500000000001,Average,In Progress,Average,Easy
C1199,Python Programming,AI&DS,Introduction,Lesson 23,4016,269.0,84.0,50.2,51.3,2.7,57.3,249,17,2023-04-27,Unknown,hard,good,61.21,Poor,Needs Attention,Average,Easy
,Python Programming,ECE,Project,Lesson 20,3165,192.0,87.1,75.1,79.9,0.2,49.9,1224,33,2023-04-11,Dr. Kumar,hard,Good,51.730000000000004,Poor,Needs Attention,Good,Easy
C1201,Machine Learning,AI&DS,Advanced,Lesson 15,667,44.0,55.3,95.0,98.2,4.5,80.5,855,48,2024-01-01,Dr. Kumar,Easy,Good,80.67500000000001,Excellent,In Progress,Excellent,Hard
C1202,Java Programming,AI&DS,Basics,Lesson 17,835,19.0,92.2,41.6,93.8,3.5,0.0,1151,6,2025-05-19,Dr Ravi,Hard,Average,54.45,Average,Needs Attention,Average,Easy
C1203,Machine Learning,AI&DS,Basics,Lesson 9,547,239.0,51.0,100.0,87.1,4.6,92.9,944,59,2023-08-29,Unknown,,Poor,83.92999999999999,Excellent,Completed,Excellent,Hard
C1204,DBMS,AI&DS,Introduction,Lesson 15,641,129.0,89.2,0.0,85.3,5.0,72.6,1008,26,2023-09-29,Prof. Meena,hard,Poor,66.82,Excellent,In Progress,Average,Easy
C1205,DBMS,IT,Advanced,Lesson 16,2940,142.0,35.8,87.0,57.4,0.0,0.0,573,74,2024-04-03,Unknown,Hard,Poor,30.7,Poor,Needs Attention,Good,Hard
C1206,Data Structures,AI&DS,Project,Lesson 16,3118,281.0,61.2,53.9,55.1,0.1,0.0,59,69,2024-01-01,Prof. Meena,Medium,Average,29.375,Poor,Needs Attention,Average,Medium
,Java Programming,AI&DS,Intermediate,Lesson 4,4435,112.0,36.3,100.0,36.0,4.5,0.0,371,34,2025-01-03,Unknown,hard,Good,61.075,Excellent,Needs Attention,Excellent,Hard
C1208,Java Programming,AI&DS,Basics,Lesson 24,2197,56.0,67.4,96.5,81.8,0.4,93.5,939,1,2024-01-01,Prof.Priya,,Average,62.075,Poor,Completed,Excellent,Medium
C1209,AI Fundamentals,ECE,Basics,Lesson 11,1657,300.0,74.6,87.2,55.4,0.4,75.2,218,47,2024-01-01,Unknown,Hard,Excellent,57.88999999999999,Poor,In Progress,Good,Medium
C1210,Machine Learning,IT,Basics,Lesson 23,3349,275.0,55.4,46.9,71.3,4.1,90.2,728,27,2024-01-01,Dr. Kumar,Hard,Good,68.215,Good,Completed,Average,Hard
C1211,Java Programming,AI&DS,Basics,Lesson 17,3687,,70.5,95.6,50.0,3.8,86.1,0,69,2025-04-18,Unknown,Easy,Good,81.545,Average,In Progress,Excellent,Medium
C1212,Python Programming,IT,Advanced,Lesson 10,2824,42.0,93.4,100.0,93.8,2.5,99.8,381,69,2024-01-01,Dr. Kumar,Hard,Average,83.31,Poor,Completed,Excellent,Easy
C1213,AI Fundamentals,AI&DS,Basics,Lesson 7,661,248.0,98.3,86.2,0.0,1.2,33.0,47,28,2023-03-21,Dr Ravi,,Excellent,59.925000000000004,Poor,Needs Attention,Good,Easy
C1214,AI Fundamentals,AI&DS,Basics,Lesson 25,3045,88.0,84.1,50.5,68.1,2.7,32.5,289,86,2024-01-01,Prof. Meena,Medium,Average,56.349999999999994,Poor,Needs Attention,Average,Easy
C1215,Data Structures,AI&DS,Project,Lesson 10,763,164.0,42.9,56.1,73.0,2.9,42.4,1315,48,2025-03-08,Dr. Kumar,Easy,Poor,50.629999999999995,Poor,Needs Attention,Average,Hard
C1216,Web Development,AI&DS,Introduction,Lesson 14,2709,119.0,94.2,100.0,78.9,1.3,71.1,1341,88,2025-01-09,Unknown,hard,Excellent,70.57,Poor,In Progress,Excellent,Easy
C1217,Java Programming,AI&DS,Intermediate,Lesson 18,3337,199.0,35.1,53.3,92.3,1.6,47.2,1347,34,2024-04-27,Dr Ravi,,Poor,41.14,Poor,Needs Attention,Average,Hard
C1218,Java Programming,AI&DS,Intermediate,Lesson 19,1045,92.0,0.0,50.7,67.7,4.7,66.1,1343,86,2025-03-22,Dr. Kumar,Easy,good,54.095,Excellent,In Progress,Average,Hard
C1219,Python Programming,AI&DS,Advanced,Lesson 18,4220,291.0,68.7,91.8,96.9,0.6,72.7,702,12,2024-01-01,Prof.Priya,Medium,Excellent,58.26499999999999,Poor,In Progress,Excellent,Medium
C1220,Web Development,AI&DS,Introduction,Lesson 24,999,229.0,91.8,66.4,0.0,3.8,44.6,527,41,2024-01-01,Prof. Meena,hard,Good,71.27000000000001,Average,Needs Attention,Average,Easy
C1221,Data Structures,IT,Basics,Lesson 21,2544,231.0,89.4,93.1,89.3,1.8,50.5,1481,62,2024-01-01,Prof. Meena,,Average,66.525,Poor,Needs Attention,Excellent,Easy
C1222,Web Development,AI&DS,Advanced,Lesson 18,2760,156.0,81.8,93.0,63.3,1.5,66.1,1035,24,2024-01-01,Unknown,,Excellent,65.92,Poor,In Progress,Excellent,Easy
C1223,Machine Learning,AI&DS,Project,Lesson 22,2011,287.0,0.0,100.0,100.0,3.7,68.3,1417,65,2024-08-14,Dr. Kumar,Easy,Good,60.86,Average,In Progress,Excellent,Hard
C1224,DBMS,AI&DS,Advanced,Lesson 20,3133,249.0,76.2,87.8,87.8,0.8,74.6,1377,24,2023-08-27,Unknown,hard,good,60.72,Poor,In Progress,Good,Medium
C1225,Machine Learning,ECE,Intermediate,Lesson 21,4557,69.0,60.9,47.7,43.0,1.5,64.3,199,68,2023-05-05,Dr Ravi,Hard,Good,49.01,Poor,In Progress,Average,Medium
C1226,DBMS,AI&DS,Basics,Lesson 3,1438,296.0,47.5,86.9,96.9,2.9,64.7,1010,1,2024-01-01,Dr. Kumar,Hard,Excellent,63.94,Poor,In Progress,Good,Hard
C1227,Java Programming,AI&DS,Intermediate,Lesson 13,3965,248.0,50.1,44.9,35.3,3.9,46.4,1171,50,2024-01-01,Dr. Kumar,hard,Excellent,56.43,Average,Needs Attention,Average,Hard
C1228,Web Development,CSE,Basics,Lesson 19,1715,233.0,91.9,40.2,57.0,0.8,80.4,1024,22,2024-01-01,Dr. Kumar,Medium,Poor,53.905,Poor,In Progress,Average,Easy
C1229,Machine Learning,IT,Intermediate,Lesson 10,1109,7.0,66.7,80.4,43.0,1.8,96.7,1493,13,2024-01-01,Unknown,,Excellent,66.915,Poor,Completed,Good,Medium
C1230,AI Fundamentals,AI&DS,Basics,Lesson 2,3195,23.0,52.5,69.8,64.5,3.8,88.7,971,21,2025-05-30,Unknown,Medium,Poor,71.11500000000001,Average,In Progress,Average,Hard
C1231,DBMS,CSE,Basics,Lesson 15,2725,61.0,90.5,55.2,81.7,2.8,99.8,464,89,2024-01-01,Dr. Kumar,Hard,Good,73.185,Poor,Completed,Average,Easy
C1232,Data Structures,CSE,Advanced,Lesson 17,3348,158.0,46.8,41.1,72.4,1.3,46.8,1474,44,2024-04-04,Unknown,hard,Good,39.135,Poor,Needs Attention,Average,Hard
C1233,DBMS,IT,Project,Lesson 8,2918,58.0,43.7,43.2,95.7,3.0,57.9,1023,86,2024-01-01,Unknown,hard,Excellent,51.305,Average,Needs Attention,Average,Hard
C1234,Python Programming,CSE,Intermediate,Lesson 7,3917,266.0,53.7,60.9,39.5,5.0,82.2,27,48,2024-01-01,Prof. Meena,hard,Excellent,75.09,Excellent,In Progress,Average,Hard
C1235,Web Development,AI&DS,Basics,Lesson 9,2355,84.0,66.6,52.8,61.4,4.9,80.6,735,43,2023-09-12,Dr Ravi,Easy,Poor,75.36999999999999,Excellent,In Progress,Average,Medium
C1236,Web Development,IT,Project,Lesson 22,1944,170.0,54.1,62.4,0.0,1.7,76.3,348,90,2024-01-01,Unknown,Hard,Excellent,54.584999999999994,Poor,In Progress,Average,Hard
C1237,,AI&DS,Advanced,Lesson 13,3153,218.0,74.5,51.3,55.7,2.9,78.4,237,78,2023-01-09,Prof. Meena,hard,Good,64.53,Poor,In Progress,Average,Medium
C1238,Data Structures,AI&DS,Project,Lesson 15,4561,124.0,0.0,86.9,45.5,2.5,57.2,1300,52,2024-01-01,Prof.Priya,hard,Good,48.165000000000006,Poor,Needs Attention,Good,Hard
C1239,Python Programming,CSE,Project,Lesson 21,4945,35.0,40.8,43.1,81.4,2.5,79.5,581,39,2024-01-01,Prof. Meena,Hard,good,51.87499999999999,Poor,In Progress,Average,Hard
C1240,Web Development,AI&DS,Advanced,Lesson 25,1622,257.0,57.4,81.3,63.5,2.7,40.5,499,41,2024-01-01,Unknown,Hard,good,58.975,Poor,Needs Attention,Good,Hard
C1241,Machine Learning,IT,Basics,Lesson 16,601,111.0,99.1,89.1,75.5,5.0,100.0,1322,65,2023-12-14,Unknown,Hard,Good,97.05,Excellent,Completed,Good,Easy
C1242,DBMS,AI&DS,Basics,Lesson 23,4665,71.0,100.0,83.4,86.9,1.6,66.3,1465,16,2024-01-01,Dr Ravi,,good,68.71000000000001,Poor,In Progress,Good,Easy
C1243,Machine Learning,AI&DS,Intermediate,Lesson 18,2489,187.0,68.1,90.2,42.7,1.0,77.2,1376,81,2024-01-01,Prof. Meena,hard,Good,61.015,Poor,In Progress,Excellent,Medium
C1244,Java Programming,AI&DS,Basics,Lesson 19,1119,74.0,98.6,83.9,89.0,3.2,73.9,55,17,2024-01-01,Dr. Kumar,Medium,good,79.60499999999999,Average,In Progress,Good,Easy
C1245,Java Programming,CSE,Advanced,Lesson 23,1448,87.0,67.8,59.3,37.4,2.9,40.1,1177,47,2024-01-01,Prof.Priya,Easy,good,57.195,Poor,Needs Attention,Average,Medium
C1246,DBMS,AI&DS,Intermediate,Lesson 2,3359,253.0,43.4,89.7,49.2,3.2,91.3,1109,36,2025-05-26,Dr. Kumar,Hard,Average,70.735,Average,Completed,Good,Hard
C1247,Machine Learning,AI&DS,Project,Lesson 5,1656,120.0,44.5,50.1,54.4,3.0,69.8,301,69,2023-07-27,Dr Ravi,Easy,Good,55.61,Average,In Progress,Average,Hard
C1248,DBMS,AI&DS,Advanced,Lesson 13,924,298.0,37.8,44.2,71.1,0.5,98.5,378,34,2024-01-01,Prof. Meena,hard,Average,43.2,Poor,Completed,Average,Hard
C1249,DBMS,AI&DS,Basics,Lesson 24,5973,162.0,95.2,93.9,55.0,1.4,64.2,1471,54,2024-01-01,Unknown,Medium,Average,68.515,Poor,In Progress,Excellent,Easy
C1250,DBMS,CSE,Project,Lesson 19,2115,153.0,55.0,67.6,49.0,3.2,82.3,862,80,2024-01-01,Prof.Priya,Medium,Good,66.31,Average,In Progress,Average,Hard
C1251,DBMS,AI&DS,Advanced,Lesson 2,2930,31.0,40.3,100.0,57.2,2.8,36.6,592,18,2024-07-30,Prof.Priya,Medium,Average,59.195,Poor,Needs Attention,Excellent,Hard
C1252,Machine Learning,AI&DS,Basics,Lesson 18,782,164.0,77.0,65.6,53.0,0.5,43.9,467,58,2024-06-22,Dr Ravi,Medium,Good,47.43,Poor,Needs Attention,Average,Medium
C1253,Java Programming,AI&DS,Project,Lesson 9,2578,138.0,40.2,80.7,51.4,0.9,69.7,1101,9,2024-01-01,Dr Ravi,,Good,49.565,Poor,In Progress,Good,Hard
C1254,Web Development,AI&DS,Basics,Lesson 10,2703,204.0,98.5,88.7,49.0,3.2,78.5,411,1,2024-01-01,Prof. Meena,,Poor,81.7,Average,In Progress,Good,Easy
,Machine Learning,AI&DS,Basics,Lesson 4,2263,14.0,40.7,80.2,67.6,3.2,0.0,1218,25,2023-08-17,Dr. Kumar,,Average,49.425,Average,Needs Attention,Good,Hard
C1256,Web Development,AI&DS,Intermediate,Lesson 9,2082,164.0,57.1,59.2,50.3,4.3,39.5,1332,60,2024-01-01,Prof.Priya,Hard,Excellent,62.775,Good,Needs Attention,Average,Hard
C1257,Machine Learning,IT,Introduction,Lesson 4,951,246.0,0.0,97.6,62.6,2.0,95.6,1200,81,2024-01-01,Unknown,hard,good,55.519999999999996,Poor,Completed,Excellent,Hard
C1258,Web Development,AI&DS,Basics,Lesson 10,1679,134.0,47.3,51.1,89.0,4.7,65.4,738,48,2023-05-31,Unknown,Medium,good,65.88,Excellent,In Progress,Average,Hard
C1259,Machine Learning,AI&DS,Basics,Lesson 25,3358,271.0,66.5,76.0,52.3,5.0,81.0,854,42,2024-01-01,Dr Ravi,,Average,81.825,Excellent,In Progress,Good,Medium
C1260,Python Programming,AI&DS,Basics,Lesson 23,313,218.0,78.9,59.2,100.0,0.8,81.6,1043,35,2024-01-01,Dr. Kumar,Easy,good,55.645,Poor,In Progress,Average,Medium
C1261,Machine Learning,AI&DS,Project,Lesson 5,4932,79.0,56.2,73.0,48.9,2.1,82.0,964,12,2024-01-01,Dr. Kumar,Medium,Good,61.30000000000001,Poor,In Progress,Average,Hard
C1262,AI Fundamentals,AI&DS,Intermediate,Lesson 15,2327,11.0,82.1,42.2,38.3,3.7,46.7,631,61,2023-11-23,Prof.Priya,Medium,Excellent,62.615,Average,Needs Attention,Average,Easy
C1263,Python Programming,CSE,Project,Lesson 2,3734,28.0,84.3,64.9,97.9,3.7,0.0,1454,55,2024-07-14,Unknown,Hard,Excellent,59.5,Average,Needs Attention,Average,Easy
,Web Development,AI&DS,Introduction,Lesson 13,4628,22.0,76.2,51.1,60.1,2.8,85.1,445,37,2024-01-01,Unknown,Medium,Excellent,65.645,Poor,In Progress,Average,Medium
C1265,Java Programming,AI&DS,Basics,Lesson 4,2322,240.0,47.3,57.4,83.7,4.8,48.4,761,77,2024-01-01,Prof.Priya,hard,Poor,64.655,Excellent,Needs Attention,Average,Hard
C1266,Data Structures,AI&DS,Introduction,Lesson 7,1284,79.0,66.4,100.0,74.9,2.0,82.2,54,22,2023-07-14,Unknown,,Good,70.04,Poor,In Progress,Excellent,Medium
C1267,Web Development,AI&DS,Basics,Lesson 2,4662,68.0,73.7,83.6,96.8,1.3,75.6,1230,25,2024-03-03,Prof. Meena,hard,good,62.245,Poor,In Progress,Good,Medium
C1269,,IT,Introduction,Lesson 8,1525,287.0,40.1,82.7,79.2,2.8,47.4,0,64,2024-01-01,Prof. Meena,hard,Average,56.980000000000004,Poor,Needs Attention,Good,Hard
C1270,Machine Learning,AI&DS,Advanced,Lesson 8,4042,76.0,96.1,79.1,38.1,2.1,0.0,1290,18,2024-09-26,Prof.Priya,Hard,Poor,56.4,Poor,Needs Attention,Good,Easy
C1271,Python Programming,ECE,Project,Lesson 4,2356,243.0,47.2,62.6,72.4,4.9,51.2,0,59,2024-01-01,Dr Ravi,hard,good,67.09,Excellent,Needs Attention,Average,Hard
C1272,DBMS,IT,Basics,Lesson 13,4556,50.0,42.7,98.4,76.4,2.4,77.6,20,1,2024-01-01,Prof. Meena,Hard,Good,65.195,Poor,In Progress,Excellent,Hard
C1273,AI Fundamentals,ECE,Introduction,Lesson 17,4195,281.0,0.0,88.4,88.8,1.5,53.4,682,1,2024-01-01,Dr. Kumar,Medium,Good,41.78,Poor,Needs Attention,Good,Hard
C1274,Python Programming,AI&DS,Introduction,Lesson 6,4931,143.0,84.3,63.2,90.6,4.2,70.7,361,40,2025-03-20,Dr. Kumar,Easy,Good,76.215,Good,In Progress,Average,Easy
C1275,,AI&DS,Intermediate,Lesson 14,1914,257.0,66.5,77.6,69.6,1.8,68.4,772,72,2024-09-19,Prof.Priya,Hard,Excellent,60.504999999999995,Poor,In Progress,Good,Medium
C1276,AI Fundamentals,AI&DS,Advanced,Lesson 11,1762,140.0,49.5,48.4,36.1,3.9,39.5,1016,34,2024-05-09,Unknown,,Average,55.775,Average,Needs Attention,Average,Hard
C1277,DBMS,ECE,Basics,Lesson 7,4254,245.0,75.3,65.3,42.3,5.0,100.0,1212,56,2024-01-01,Dr. Kumar,Hard,Good,85.15,Excellent,Completed,Average,Medium
